2246;EPSG:3852;RSRGD2000 / DGLC2000;+proj=lcc +lat_1=-76.66666666666667 +lat_2=-79.33333333333333 +lat_0=-90 +lon_0=157 +x_0=500000 +y_0=0 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2247;EPSG:3854;County ST74;+proj=tmerc +lat_0=0 +lon_0=18.05787 +k=0.99999506 +x_0=100182.7406 +y_0=-6500620.1207 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2248;EPSG:3857;WGS 84 / Pseudo-Mercator;+proj=merc +a=6378137 +b=6378137 +lat_ts=0.0 +lon_0=0.0 +x_0=0.0 +y_0=0 +k=1.0 +units=m +nadgrids=@null +wktext  +no_defs
2249;EPSG:3890;IGRS / UTM zone 37N;+proj=utm +zone=37 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2250;EPSG:3891;IGRS / UTM zone 38N;+proj=utm +zone=38 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2251;EPSG:3892;IGRS / UTM zone 39N;+proj=utm +zone=39 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2252;EPSG:3893;ED50 / Iraq National Grid;+proj=tmerc +lat_0=29.02626833333333 +lon_0=46.5 +k=0.9994 +x_0=800000 +y_0=0 +ellps=intl +towgs84=-87,-98,-121,0,0,0,0 +units=m +no_defs
2253;EPSG:3907;MGI 1901 / Balkans zone 5;+proj=tmerc +lat_0=0 +lon_0=15 +k=0.9999 +x_0=5500000 +y_0=0 +ellps=bessel +towgs84=682,-203,480,0,0,0,0 +units=m +no_defs
2254;EPSG:3908;MGI 1901 / Balkans zone 6;+proj=tmerc +lat_0=0 +lon_0=18 +k=0.9999 +x_0=6500000 +y_0=0 +ellps=bessel +towgs84=682,-203,480,0,0,0,0 +units=m +no_defs
2255;EPSG:3909;MGI 1901 / Balkans zone 7;+proj=tmerc +lat_0=0 +lon_0=21 +k=0.9999 +x_0=7500000 +y_0=0 +ellps=bessel +towgs84=682,-203,480,0,0,0,0 +units=m +no_defs
2256;EPSG:3910;MGI 1901 / Balkans zone 8;+proj=tmerc +lat_0=0 +lon_0=24 +k=0.9999 +x_0=8500000 +y_0=0 +ellps=bessel +towgs84=682,-203,480,0,0,0,0 +units=m +no_defs
2257;EPSG:3911;MGI 1901 / Slovenia Grid;+proj=tmerc +lat_0=0 +lon_0=15 +k=0.9999 +x_0=500000 +y_0=0 +ellps=bessel +towgs84=682,-203,480,0,0,0,0 +units=m +no_defs
2258;EPSG:3912;MGI 1901 / Slovene National Grid;+proj=tmerc +lat_0=0 +lon_0=15 +k=0.9999 +x_0=500000 +y_0=-5000000 +ellps=bessel +towgs84=682,-203,480,0,0,0,0 +units=m +no_defs
2259;EPSG:3920;Puerto Rico / UTM zone 20N;+proj=utm +zone=20 +ellps=clrk66 +towgs84=11,72,-101,0,0,0,0 +units=m +no_defs
2260;EPSG:3942;RGF93 / CC42;+proj=lcc +lat_1=41.25 +lat_2=42.75 +lat_0=42 +lon_0=3 +x_0=1700000 +y_0=1200000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2261;EPSG:3943;RGF93 / CC43;+proj=lcc +lat_1=42.25 +lat_2=43.75 +lat_0=43 +lon_0=3 +x_0=1700000 +y_0=2200000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2262;EPSG:3944;RGF93 / CC44;+proj=lcc +lat_1=43.25 +lat_2=44.75 +lat_0=44 +lon_0=3 +x_0=1700000 +y_0=3200000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2263;EPSG:3945;RGF93 / CC45;+proj=lcc +lat_1=44.25 +lat_2=45.75 +lat_0=45 +lon_0=3 +x_0=1700000 +y_0=4200000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2264;EPSG:3946;RGF93 / CC46;+proj=lcc +lat_1=45.25 +lat_2=46.75 +lat_0=46 +lon_0=3 +x_0=1700000 +y_0=5200000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2265;EPSG:3947;RGF93 / CC47;+proj=lcc +lat_1=46.25 +lat_2=47.75 +lat_0=47 +lon_0=3 +x_0=1700000 +y_0=6200000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2266;EPSG:3948;RGF93 / CC48;+proj=lcc +lat_1=47.25 +lat_2=48.75 +lat_0=48 +lon_0=3 +x_0=1700000 +y_0=7200000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2267;EPSG:3949;RGF93 / CC49;+proj=lcc +lat_1=48.25 +lat_2=49.75 +lat_0=49 +lon_0=3 +x_0=1700000 +y_0=8200000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2268;EPSG:3950;RGF93 / CC50;+proj=lcc +lat_1=49.25 +lat_2=50.75 +lat_0=50 +lon_0=3 +x_0=1700000 +y_0=9200000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2269;EPSG:3968;NAD83 / Virginia Lambert;+proj=lcc +lat_1=37 +lat_2=39.5 +lat_0=36 +lon_0=-79.5 +x_0=0 +y_0=0 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2270;EPSG:3969;NAD83(HARN) / Virginia Lambert;+proj=lcc +lat_1=37 +lat_2=39.5 +lat_0=36 +lon_0=-79.5 +x_0=0 +y_0=0 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2271;EPSG:3970;NAD83(NSRS2007) / Virginia Lambert;+proj=lcc +lat_1=37 +lat_2=39.5 +lat_0=36 +lon_0=-79.5 +x_0=0 +y_0=0 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2272;EPSG:3975;WGS 84 / NSIDC EASE-Grid Global;+proj=cea +lon_0=0 +lat_ts=30 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs
2273;EPSG:3976;WGS 84 / NSIDC Sea Ice Polar Stereographic South;+proj=stere +lat_0=-90 +lat_ts=-70 +lon_0=0 +k=1 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs
2274;EPSG:3978;NAD83 / Canada Atlas Lambert;+proj=lcc +lat_1=49 +lat_2=77 +lat_0=49 +lon_0=-95 +x_0=0 +y_0=0 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2275;EPSG:3979;NAD83(CSRS) / Canada Atlas Lambert;+proj=lcc +lat_1=49 +lat_2=77 +lat_0=49 +lon_0=-95 +x_0=0 +y_0=0 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2276;EPSG:3985;Katanga 1955 / Katanga Lambert (deprecated);+proj=lcc +lat_1=-6.5 +lat_2=-11.5 +lat_0=9 +lon_0=26 +x_0=500000 +y_0=500000 +ellps=clrk66 +towgs84=-103.746,-9.614,-255.95,0,0,0,0 +units=m +no_defs
2277;EPSG:3986;Katanga 1955 / Katanga Gauss zone A;+proj=tmerc +lat_0=-9 +lon_0=30 +k=1 +x_0=200000 +y_0=500000 +ellps=clrk66 +towgs84=-103.746,-9.614,-255.95,0,0,0,0 +units=m +no_defs
2278;EPSG:3987;Katanga 1955 / Katanga Gauss zone B;+proj=tmerc +lat_0=-9 +lon_0=28 +k=1 +x_0=200000 +y_0=500000 +ellps=clrk66 +towgs84=-103.746,-9.614,-255.95,0,0,0,0 +units=m +no_defs
2279;EPSG:3988;Katanga 1955 / Katanga Gauss zone C;+proj=tmerc +lat_0=-9 +lon_0=26 +k=1 +x_0=200000 +y_0=500000 +ellps=clrk66 +towgs84=-103.746,-9.614,-255.95,0,0,0,0 +units=m +no_defs
2280;EPSG:3989;Katanga 1955 / Katanga Gauss zone D;+proj=tmerc +lat_0=-9 +lon_0=24 +k=1 +x_0=200000 +y_0=500000 +ellps=clrk66 +towgs84=-103.746,-9.614,-255.95,0,0,0,0 +units=m +no_defs
2281;EPSG:3991;Puerto Rico State Plane CS of 1927;+proj=lcc +lat_1=18.43333333333333 +lat_2=18.03333333333333 +lat_0=17.83333333333333 +lon_0=-66.43333333333334 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +towgs84=11,72,-101,0,0,0,0 +units=us-ft +no_defs
2282;EPSG:3992;Puerto Rico / St. Croix;+proj=lcc +lat_1=18.43333333333333 +lat_2=18.03333333333333 +lat_0=17.83333333333333 +lon_0=-66.43333333333334 +x_0=152400.3048006096 +y_0=30480.06096012192 +ellps=clrk66 +towgs84=11,72,-101,0,0,0,0 +units=us-ft +no_defs
2284;EPSG:3995;WGS 84 / Arctic Polar Stereographic;+proj=stere +lat_0=90 +lat_ts=71 +lon_0=0 +k=1 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs
2285;EPSG:3996;WGS 84 / IBCAO Polar Stereographic;+proj=stere +lat_0=90 +lat_ts=75 +lon_0=0 +k=1 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs
2286;EPSG:3997;WGS 84 / Dubai Local TM;+proj=tmerc +lat_0=0 +lon_0=55.33333333333334 +k=1 +x_0=500000 +y_0=0 +datum=WGS84 +units=m +no_defs
2287;EPSG:4026;MOLDREF99 / Moldova TM;+proj=tmerc +lat_0=0 +lon_0=28.4 +k=0.9999400000000001 +x_0=200000 +y_0=-5000000 +ellps=GRS80 +units=m +no_defs
2288;EPSG:4037;WGS 84 / TMzn35N;+proj=utm +zone=35 +datum=WGS84 +units=m +no_defs
2289;EPSG:4038;WGS 84 / TMzn36N;+proj=utm +zone=36 +datum=WGS84 +units=m +no_defs
2290;EPSG:4048;RGRDC 2005 / Congo TM zone 12;+proj=tmerc +lat_0=0 +lon_0=12 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2291;EPSG:4049;RGRDC 2005 / Congo TM zone 14;+proj=tmerc +lat_0=0 +lon_0=14 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2292;EPSG:4050;RGRDC 2005 / Congo TM zone 16;+proj=tmerc +lat_0=0 +lon_0=16 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2293;EPSG:4051;RGRDC 2005 / Congo TM zone 18;+proj=tmerc +lat_0=0 +lon_0=18 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2294;EPSG:4056;RGRDC 2005 / Congo TM zone 20;+proj=tmerc +lat_0=0 +lon_0=20 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2295;EPSG:4057;RGRDC 2005 / Congo TM zone 22;+proj=tmerc +lat_0=0 +lon_0=22 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2296;EPSG:4058;RGRDC 2005 / Congo TM zone 24;+proj=tmerc +lat_0=0 +lon_0=24 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2297;EPSG:4059;RGRDC 2005 / Congo TM zone 26;+proj=tmerc +lat_0=0 +lon_0=26 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2298;EPSG:4060;RGRDC 2005 / Congo TM zone 28;+proj=tmerc +lat_0=0 +lon_0=28 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2299;EPSG:4061;RGRDC 2005 / UTM zone 33S;+proj=utm +zone=33 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2300;EPSG:4062;RGRDC 2005 / UTM zone 34S;+proj=utm +zone=34 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2301;EPSG:4063;RGRDC 2005 / UTM zone 35S;+proj=utm +zone=35 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2302;EPSG:4071;Chua / UTM zone 23S;+proj=utm +zone=23 +south +ellps=intl +towgs84=-134,229,-29,0,0,0,0 +units=m +no_defs
2303;EPSG:4082;REGCAN95 / UTM zone 27N;+proj=utm +zone=27 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2304;EPSG:4083;REGCAN95 / UTM zone 28N;+proj=utm +zone=28 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2305;EPSG:4093;ETRS89 / DKTM1;+proj=tmerc +lat_0=0 +lon_0=9 +k=0.99998 +x_0=200000 +y_0=-5000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2306;EPSG:4094;ETRS89 / DKTM2;+proj=tmerc +lat_0=0 +lon_0=10 +k=0.99998 +x_0=400000 +y_0=-5000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2307;EPSG:4095;ETRS89 / DKTM3;+proj=tmerc +lat_0=0 +lon_0=11.75 +k=0.99998 +x_0=600000 +y_0=-5000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2308;EPSG:4096;ETRS89 / DKTM4;+proj=tmerc +lat_0=0 +lon_0=15 +k=1 +x_0=800000 +y_0=-5000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2309;EPSG:4414;NAD83(HARN) / Guam Map Grid;+proj=tmerc +lat_0=13.5 +lon_0=144.75 +k=1 +x_0=100000 +y_0=200000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2310;EPSG:4415;Katanga 1955 / Katanga Lambert;+proj=lcc +lat_1=-6.5 +lat_2=-11.5 +lat_0=-9 +lon_0=26 +x_0=500000 +y_0=500000 +ellps=clrk66 +towgs84=-103.746,-9.614,-255.95,0,0,0,0 +units=m +no_defs
2311;EPSG:4417;Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 7;+proj=tmerc +lat_0=0 +lon_0=21 +k=1 +x_0=7500000 +y_0=0 +ellps=krass +towgs84=26,-121,-78,0,0,0,0 +units=m +no_defs
2312;EPSG:4434;Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 8;+proj=tmerc +lat_0=0 +lon_0=24 +k=1 +x_0=8500000 +y_0=0 +ellps=krass +towgs84=26,-121,-78,0,0,0,0 +units=m +no_defs
2313;EPSG:4437;NAD83(NSRS2007) / Puerto Rico and Virgin Is.;+proj=lcc +lat_1=18.43333333333333 +lat_2=18.03333333333333 +lat_0=17.83333333333333 +lon_0=-66.43333333333334 +x_0=200000 +y_0=200000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2314;EPSG:4455;NAD27 / Pennsylvania South;+proj=lcc +lat_1=40.96666666666667 +lat_2=39.93333333333333 +lat_0=39.33333333333334 +lon_0=-77.75 +x_0=609601.2192024384 +y_0=0 +datum=NAD27 +units=us-ft +no_defs
2315;EPSG:4456;NAD27 / New York Long Island;+proj=lcc +lat_1=41.03333333333333 +lat_2=40.66666666666666 +lat_0=40.5 +lon_0=-74 +x_0=609601.2192024384 +y_0=30480.06096012192 +datum=NAD27 +units=us-ft +no_defs
2316;EPSG:4457;NAD83 / South Dakota North (ftUS);+proj=lcc +lat_1=45.68333333333333 +lat_2=44.41666666666666 +lat_0=43.83333333333334 +lon_0=-100 +x_0=600000 +y_0=0 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=us-ft +no_defs
2317;EPSG:4462;WGS 84 / Australian Centre for Remote Sensing Lambert;+proj=lcc +lat_1=-18 +lat_2=-36 +lat_0=-27 +lon_0=132 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs
2318;EPSG:4467;RGSPM06 / UTM zone 21N;+proj=utm +zone=21 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2319;EPSG:4471;RGM04 / UTM zone 38S;+proj=utm +zone=38 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2320;EPSG:4474;Cadastre 1997 / UTM zone 38S;+proj=utm +zone=38 +south +ellps=intl +towgs84=-382,-59,-262,0,0,0,0 +units=m +no_defs
2321;EPSG:4484;Mexican Datum of 1993 / UTM zone 11N;+proj=utm +zone=11 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2322;EPSG:4485;Mexican Datum of 1993 / UTM zone 12N;+proj=utm +zone=12 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2323;EPSG:4486;Mexican Datum of 1993 / UTM zone 13N;+proj=utm +zone=13 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2324;EPSG:4487;Mexican Datum of 1993 / UTM zone 14N;+proj=utm +zone=14 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2325;EPSG:4488;Mexican Datum of 1993 / UTM zone 15N;+proj=utm +zone=15 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2326;EPSG:4489;Mexican Datum of 1993 / UTM zone 16N;+proj=utm +zone=16 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
2327;EPSG:4491;CGCS2000 / Gauss-Kruger zone 13;+proj=tmerc +lat_0=0 +lon_0=75 +k=1 +x_0=13500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2328;EPSG:4492;CGCS2000 / Gauss-Kruger zone 14;+proj=tmerc +lat_0=0 +lon_0=81 +k=1 +x_0=14500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2329;EPSG:4493;CGCS2000 / Gauss-Kruger zone 15;+proj=tmerc +lat_0=0 +lon_0=87 +k=1 +x_0=15500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2330;EPSG:4494;CGCS2000 / Gauss-Kruger zone 16;+proj=tmerc +lat_0=0 +lon_0=93 +k=1 +x_0=16500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2331;EPSG:4495;CGCS2000 / Gauss-Kruger zone 17;+proj=tmerc +lat_0=0 +lon_0=99 +k=1 +x_0=17500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2332;EPSG:4496;CGCS2000 / Gauss-Kruger zone 18;+proj=tmerc +lat_0=0 +lon_0=105 +k=1 +x_0=18500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2333;EPSG:4497;CGCS2000 / Gauss-Kruger zone 19;+proj=tmerc +lat_0=0 +lon_0=111 +k=1 +x_0=19500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2334;EPSG:4498;CGCS2000 / Gauss-Kruger zone 20;+proj=tmerc +lat_0=0 +lon_0=117 +k=1 +x_0=20500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2335;EPSG:4499;CGCS2000 / Gauss-Kruger zone 21;+proj=tmerc +lat_0=0 +lon_0=123 +k=1 +x_0=21500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2336;EPSG:4500;CGCS2000 / Gauss-Kruger zone 22;+proj=tmerc +lat_0=0 +lon_0=129 +k=1 +x_0=22500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2337;EPSG:4501;CGCS2000 / Gauss-Kruger zone 23;+proj=tmerc +lat_0=0 +lon_0=135 +k=1 +x_0=23500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2338;EPSG:4502;CGCS2000 / Gauss-Kruger CM 75E;+proj=tmerc +lat_0=0 +lon_0=75 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2339;EPSG:4503;CGCS2000 / Gauss-Kruger CM 81E;+proj=tmerc +lat_0=0 +lon_0=81 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2340;EPSG:4504;CGCS2000 / Gauss-Kruger CM 87E;+proj=tmerc +lat_0=0 +lon_0=87 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2341;EPSG:4505;CGCS2000 / Gauss-Kruger CM 93E;+proj=tmerc +lat_0=0 +lon_0=93 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2342;EPSG:4506;CGCS2000 / Gauss-Kruger CM 99E;+proj=tmerc +lat_0=0 +lon_0=99 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2343;EPSG:4507;CGCS2000 / Gauss-Kruger CM 105E;+proj=tmerc +lat_0=0 +lon_0=105 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2344;EPSG:4508;CGCS2000 / Gauss-Kruger CM 111E;+proj=tmerc +lat_0=0 +lon_0=111 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2345;EPSG:4509;CGCS2000 / Gauss-Kruger CM 117E;+proj=tmerc +lat_0=0 +lon_0=117 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2346;EPSG:4510;CGCS2000 / Gauss-Kruger CM 123E;+proj=tmerc +lat_0=0 +lon_0=123 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2347;EPSG:4511;CGCS2000 / Gauss-Kruger CM 129E;+proj=tmerc +lat_0=0 +lon_0=129 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2348;EPSG:4512;CGCS2000 / Gauss-Kruger CM 135E;+proj=tmerc +lat_0=0 +lon_0=135 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2349;EPSG:4513;CGCS2000 / 3-degree Gauss-Kruger zone 25;+proj=tmerc +lat_0=0 +lon_0=75 +k=1 +x_0=25500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2350;EPSG:4514;CGCS2000 / 3-degree Gauss-Kruger zone 26;+proj=tmerc +lat_0=0 +lon_0=78 +k=1 +x_0=26500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2351;EPSG:4515;CGCS2000 / 3-degree Gauss-Kruger zone 27;+proj=tmerc +lat_0=0 +lon_0=81 +k=1 +x_0=27500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2352;EPSG:4516;CGCS2000 / 3-degree Gauss-Kruger zone 28;+proj=tmerc +lat_0=0 +lon_0=84 +k=1 +x_0=28500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2353;EPSG:4517;CGCS2000 / 3-degree Gauss-Kruger zone 29;+proj=tmerc +lat_0=0 +lon_0=87 +k=1 +x_0=29500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2354;EPSG:4518;CGCS2000 / 3-degree Gauss-Kruger zone 30;+proj=tmerc +lat_0=0 +lon_0=90 +k=1 +x_0=30500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2355;EPSG:4519;CGCS2000 / 3-degree Gauss-Kruger zone 31;+proj=tmerc +lat_0=0 +lon_0=93 +k=1 +x_0=31500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2356;EPSG:4520;CGCS2000 / 3-degree Gauss-Kruger zone 32;+proj=tmerc +lat_0=0 +lon_0=96 +k=1 +x_0=32500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2357;EPSG:4521;CGCS2000 / 3-degree Gauss-Kruger zone 33;+proj=tmerc +lat_0=0 +lon_0=99 +k=1 +x_0=33500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2358;EPSG:4522;CGCS2000 / 3-degree Gauss-Kruger zone 34;+proj=tmerc +lat_0=0 +lon_0=102 +k=1 +x_0=34500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2359;EPSG:4523;CGCS2000 / 3-degree Gauss-Kruger zone 35;+proj=tmerc +lat_0=0 +lon_0=105 +k=1 +x_0=35500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2360;EPSG:4524;CGCS2000 / 3-degree Gauss-Kruger zone 36;+proj=tmerc +lat_0=0 +lon_0=108 +k=1 +x_0=36500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2361;EPSG:4525;CGCS2000 / 3-degree Gauss-Kruger zone 37;+proj=tmerc +lat_0=0 +lon_0=111 +k=1 +x_0=37500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2362;EPSG:4526;CGCS2000 / 3-degree Gauss-Kruger zone 38;+proj=tmerc +lat_0=0 +lon_0=114 +k=1 +x_0=38500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2363;EPSG:4527;CGCS2000 / 3-degree Gauss-Kruger zone 39;+proj=tmerc +lat_0=0 +lon_0=117 +k=1 +x_0=39500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2364;EPSG:4528;CGCS2000 / 3-degree Gauss-Kruger zone 40;+proj=tmerc +lat_0=0 +lon_0=120 +k=1 +x_0=40500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2365;EPSG:4529;CGCS2000 / 3-degree Gauss-Kruger zone 41;+proj=tmerc +lat_0=0 +lon_0=123 +k=1 +x_0=41500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2366;EPSG:4530;CGCS2000 / 3-degree Gauss-Kruger zone 42;+proj=tmerc +lat_0=0 +lon_0=126 +k=1 +x_0=42500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2367;EPSG:4531;CGCS2000 / 3-degree Gauss-Kruger zone 43;+proj=tmerc +lat_0=0 +lon_0=129 +k=1 +x_0=43500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2368;EPSG:4532;CGCS2000 / 3-degree Gauss-Kruger zone 44;+proj=tmerc +lat_0=0 +lon_0=132 +k=1 +x_0=44500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2369;EPSG:4533;CGCS2000 / 3-degree Gauss-Kruger zone 45;+proj=tmerc +lat_0=0 +lon_0=135 +k=1 +x_0=45500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2370;EPSG:4534;CGCS2000 / 3-degree Gauss-Kruger CM 75E;+proj=tmerc +lat_0=0 +lon_0=75 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2371;EPSG:4535;CGCS2000 / 3-degree Gauss-Kruger CM 78E;+proj=tmerc +lat_0=0 +lon_0=78 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2372;EPSG:4536;CGCS2000 / 3-degree Gauss-Kruger CM 81E;+proj=tmerc +lat_0=0 +lon_0=81 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2373;EPSG:4537;CGCS2000 / 3-degree Gauss-Kruger CM 84E;+proj=tmerc +lat_0=0 +lon_0=84 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2374;EPSG:4538;CGCS2000 / 3-degree Gauss-Kruger CM 87E;+proj=tmerc +lat_0=0 +lon_0=87 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2375;EPSG:4539;CGCS2000 / 3-degree Gauss-Kruger CM 90E;+proj=tmerc +lat_0=0 +lon_0=90 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
2376;EPSG:4540;CGCS2000 / 3-degree Gauss-Kruger CM 93E;+proj=tmerc +lat_0=0 +lon_0=93 +k=1 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs
